,WK_DT,PIPE_NO,DV_R,DA_R,AV_R,AA_R,PM_R,FIN_JGMT
46625,20220325172303200,PP22032300005,308,7934,358,6043,9270,1
46626,20220325172303400,PP22032300005,320,8314,358,6100,9270,1
46627,20220325172303400,PP22032300005,320,8314,358,6100,9270,1
46628,20220325172303700,PP22032300005,320,8291,363,5948,9270,1
46629,20220325172303700,PP22032300005,320,8291,363,5948,9270,1
46630,20220325172303900,PP22032300005,308,7934,360,6076,9270,1
46631,20220325172303900,PP22032300005,308,7934,360,6076,9270,1
46632,20220325172304100,PP22032300005,320,8299,361,6019,9270,1
46633,20220325172304100,PP22032300005,320,8299,361,6019,9275,1
46634,20220325172304400,PP22032300005,320,8280,362,5993,9285,1
46635,20220325172304400,PP22032300005,320,8280,362,5993,9288,1
46636,20220325172304600,PP22032300005,320,8310,360,6021,9289,1
46637,20220325172304600,PP22032300005,320,8310,360,6021,9288,1
46638,20220325172304900,PP22032300005,320,8309,362,5962,9290,1
46639,20220325172304900,PP22032300005,320,8309,362,5962,9300,1
46640,20220325172305100,PP22032300005,309,7934,358,6120,9301,1
46641,20220325172305100,PP22032300005,309,7934,358,6120,9300,1
46642,20220325172305300,PP22032300005,308,7934,360,5961,9303,1
46643,20220325172305300,PP22032300005,308,7934,360,5961,9317,1
46644,20220325172305600,PP22032300005,308,8273,360,6021,9319,1
46645,20220325172305600,PP22032300005,308,8273,360,6021,9320,1
46646,20220325172305800,PP22032300005,321,8279,360,6050,9324,1
46647,20220325172305800,PP22032300005,321,8279,360,6050,9333,1
46648,20220325172306100,PP22032300005,321,8291,358,6001,9335,1
46649,20220325172306100,PP22032300005,321,8291,358,6001,9330,1
46650,20220325172306300,PP22032300005,320,8276,358,5982,9327,1
46651,20220325172306300,PP22032300005,320,8276,358,5982,9328,1
46652,20220325172306500,PP22032300005,320,8298,357,6062,9329,1
46653,20220325172306500,PP22032300005,320,8298,357,6062,9319,1
46654,20220325172306800,PP22032300005,320,8329,357,6016,9310,1
46655,20220325172306800,PP22032300005,320,8329,357,6016,9308,1
46656,20220325172307000,PP22032300005,320,8280,358,6054,9305,1
46657,20220325172307000,PP22032300005,320,8280,358,6054,9300,1
46658,20220325172307100,PP22032300005,321,8260,357,6127,9295,1
46659,20220325172307100,PP22032300005,321,8260,357,6127,9296,1
46660,20220325172307400,PP22032300005,309,7934,359,5966,9290,1
46661,20220325172307400,PP22032300005,309,7934,359,5966,9285,1
46662,20220325172307600,PP22032300005,319,8336,358,6080,9286,1
46663,20220325172307600,PP22032300005,319,8336,358,6080,9279,1
46664,20220325172307900,PP22032300005,320,8312,359,6034,9276,1
46665,20220325172307900,PP22032300005,320,8312,359,6034,9275,1
46666,20220325172308100,PP22032300005,320,8302,358,6063,9270,1
46667,20220325172308100,PP22032300005,320,8302,358,6063,9270,1
46668,20220325172308300,PP22032300005,309,7934,359,6026,9271,1
46669,20220325172308300,PP22032300005,309,7934,359,6026,9276,1
46670,20220325172308600,PP22032300005,320,8317,359,5984,9280,1
46671,20220325172308600,PP22032300005,320,8317,359,5984,9299,1
46672,20220325172308800,PP22032300005,321,8270,364,5948,9300,1
46673,20220325172308800,PP22032300005,321,8270,364,5948,9321,1
46674,20220325172309100,PP22032300005,320,8312,361,6018,9327,1
46675,20220325172309100,PP22032300005,320,8312,361,6018,9270,1
46676,20220325172309300,PP22032300005,320,8334,361,5973,9270,1
46677,20220325172309300,PP22032300005,320,8334,361,5973,9270,1
46678,20220325172309500,PP22032300005,319,8351,357,6116,9270,1
46679,20220325172309500,PP22032300005,319,8351,357,6116,9270,1
46680,20220325172309800,PP22032300005,320,8330,358,6165,9270,1
46681,20220325172309800,PP22032300005,320,8330,358,6165,9275,1
46682,20220325172310000,PP22032300005,320,8311,362,5948,9285,1
46683,20220325172310000,PP22032300005,320,8311,362,5948,9288,1
46684,20220325172310300,PP22032300005,320,8283,363,6007,9289,1
46685,20220325172310300,PP22032300005,320,8283,363,6007,9288,1
46686,20220325172310500,PP22032300005,321,8287,362,5964,9290,1
46687,20220325172310500,PP22032300005,321,8287,362,5964,9300,1
46688,20220325172310700,PP22032300005,308,7934,357,6123,9301,1
46689,20220325172310700,PP22032300005,308,7934,357,6123,9300,1
46690,20220325172311000,PP22032300005,320,8295,359,6021,9303,1
46691,20220325172311000,PP22032300005,320,8295,359,6021,9317,1
46692,20220325172311200,PP22032300005,319,8378,360,6016,9319,1
46693,20220325172311200,PP22032300005,319,8378,360,6016,9320,1
46694,20220325172311500,PP22032300005,321,8311,363,5954,9324,1
46695,20220325172311500,PP22032300005,321,8311,363,5954,9333,1
46696,20220325172311700,PP22032300005,320,8330,364,5948,9335,1
46697,20220325172311700,PP22032300005,320,8330,364,5948,9330,1
46698,20220325172311900,PP22032300005,308,7934,358,6024,9327,1
46699,20220325172311900,PP22032300005,308,7934,358,6024,9328,1
46700,20220325172312100,PP22032300005,320,8285,362,6011,9329,1
46701,20220325172312100,PP22032300005,320,8285,362,6011,9319,1
46702,20220325172312400,PP22032300005,308,7934,360,6010,9310,1
46703,20220325172312400,PP22032300005,308,7934,360,6010,9308,1
46704,20220325172312500,PP22032300005,319,8317,363,5988,9305,1
46705,20220325172312500,PP22032300005,319,8317,363,5988,9300,1
46706,20220325172312800,PP22032300005,319,8346,358,5998,9295,1
46707,20220325172312800,PP22032300005,319,8346,358,5998,9296,1
46708,20220325172313000,PP22032300005,319,8344,362,5948,9290,1
46709,20220325172313000,PP22032300005,319,8344,362,5948,9285,1
46710,20220325172313200,PP22032300005,308,7934,363,5948,9286,1
46711,20220325172313200,PP22032300005,308,7934,363,5948,9279,1
46712,20220325172313500,PP22032300005,319,8343,364,5979,9276,1
46713,20220325172313500,PP22032300005,319,8343,364,5979,9275,1
46714,20220325172313700,PP22032300005,308,7934,360,5973,9270,1
46715,20220325172313700,PP22032300005,308,7934,360,5973,9270,1
46716,20220325172314000,PP22032300005,308,7934,358,6051,9271,1
46717,20220325172314000,PP22032300005,308,7934,358,6051,9276,1
46718,20220325172314200,PP22032300005,320,8306,359,6013,9280,1
46719,20220325172314200,PP22032300005,320,8306,359,6013,9299,1
46720,20220325172314400,PP22032300005,320,8351,358,6084,9300,1
46721,20220325172314400,PP22032300005,320,8351,358,6084,9321,1
46722,20220325172314700,PP22032300005,320,8308,363,5948,9327,1
46723,20220325172314700,PP22032300005,320,8308,363,5948,9270,1
46724,20220325172314900,PP22032300005,320,8337,363,5948,9270,1
46725,20220325172314900,PP22032300005,320,8337,363,5948,9270,1
46726,20220325172315200,PP22032300005,308,7934,358,6090,9270,1
46727,20220325172315200,PP22032300005,308,7934,358,6090,9270,1
46728,20220325172315400,PP22032300005,308,7934,357,6051,9270,1
46729,20220325172315400,PP22032300005,308,7934,357,6051,9275,1
46730,20220325172315700,PP22032300005,319,8364,358,6107,9285,1
46731,20220325172315700,PP22032300005,319,8364,358,6107,9288,1
46732,20220325172315900,PP22032300005,320,8289,360,6022,9289,1
46733,20220325172315900,PP22032300005,320,8289,360,6022,9288,1
46734,20220325172316100,PP22032300005,320,8293,363,5948,9290,1
46735,20220325172316100,PP22032300005,320,8293,363,5948,9300,1
46736,20220325172316400,PP22032300005,320,8319,357,6045,9301,1
46737,20220325172316400,PP22032300005,320,8319,357,6045,9300,1
46738,20220325172316600,PP22032300005,320,8288,361,5982,9303,1
46739,20220325172316600,PP22032300005,320,8288,361,5982,9317,1
46740,20220325172316900,PP22032300005,319,8358,361,5997,9319,1
46741,20220325172316900,PP22032300005,319,8358,361,5997,9320,1
46742,20220325172317100,PP22032300005,309,7934,359,5966,9324,1
46743,20220325172317100,PP22032300005,309,7934,359,5966,9333,1
46744,20220325172317300,PP22032300005,320,8286,363,5948,9335,1
46745,20220325172317300,PP22032300005,320,8286,363,5948,9330,1
46746,20220325172317400,PP22032300005,308,7974,357,6076,9327,1
46747,20220325172317400,PP22032300005,308,7974,357,6076,9328,1
46748,20220325172317800,PP22032300005,319,8333,361,5963,9329,1
46749,20220325172317800,PP22032300005,319,8333,361,5963,9319,1
46750,20220325172317900,PP22032300005,320,8270,361,5988,9310,1
46751,20220325172317900,PP22032300005,320,8270,361,5988,9308,1
46752,20220325172318200,PP22032300005,308,7969,359,6046,9305,1
46753,20220325172318200,PP22032300005,308,7969,359,6046,9300,1
46754,20220325172318400,PP22032300005,320,8296,359,6000,9295,1
46755,20220325172318400,PP22032300005,320,8296,359,6000,9296,1
46756,20220325172318600,PP22032300005,321,8297,361,6010,9290,1
46757,20220325172318600,PP22032300005,321,8297,361,6010,9285,1
46758,20220325172318900,PP22032300005,308,7934,359,6033,9286,1
46759,20220325172318900,PP22032300005,308,7934,359,6033,9279,1
46760,20220325172319100,PP22032300005,320,8281,360,5998,9276,1
46761,20220325172319100,PP22032300005,320,8281,360,5998,9275,1
46762,20220325172319400,PP22032300005,308,7934,358,6033,9270,1
46763,20220325172319400,PP22032300005,308,7934,358,6033,9270,1
46764,20220325172319600,PP22032300005,320,8302,357,6090,9271,1
46765,20220325172319600,PP22032300005,320,8302,357,6090,9276,1
46766,20220325172319800,PP22032300005,321,8256,360,5980,9280,1
46767,20220325172319800,PP22032300005,321,8256,360,5980,9299,1
46768,20220325172320100,PP22032300005,320,8307,357,6124,9300,1
46769,20220325172320100,PP22032300005,320,8307,357,6124,9321,1
46770,20220325172320300,PP22032300005,308,7934,358,6077,9327,1
46771,20220325172320300,PP22032300005,308,7934,358,6077,9270,1
46772,20220325172320600,PP22032300005,321,8262,362,5980,9270,1
46773,20220325172320600,PP22032300005,321,8262,362,5980,9270,1
46774,20220325172320800,PP22032300005,320,8306,358,6074,9270,1
46775,20220325172320800,PP22032300005,320,8306,358,6074,9270,1
46776,20220325172321100,PP22032300005,321,8311,358,6003,9270,1
46777,20220325172321100,PP22032300005,321,8311,358,6003,9275,1
46778,20220325172321300,PP22032300005,320,8328,363,5948,9285,1
46779,20220325172321300,PP22032300005,320,8328,363,5948,9288,1
46780,20220325172321500,PP22032300005,320,8303,362,5948,9289,1
46781,20220325172321500,PP22032300005,320,8303,362,5948,9288,1
46782,20220325172321800,PP22032300005,320,8315,357,6103,9290,1
46783,20220325172321800,PP22032300005,320,8315,357,6103,9300,1
46784,20220325172322000,PP22032300005,320,8288,359,5980,9301,1
46785,20220325172322000,PP22032300005,320,8288,359,5980,9300,1
46786,20220325172322300,PP22032300005,319,8272,362,6020,9303,1
46787,20220325172322300,PP22032300005,319,8272,362,6020,9317,1
46788,20220325172322500,PP22032300005,320,8320,358,6010,9319,1
46789,20220325172322500,PP22032300005,320,8320,358,6010,9320,1
46790,20220325172322700,PP22032300005,320,8325,364,5954,9324,1
46791,20220325172322700,PP22032300005,320,8325,364,5954,9333,1
46792,20220325172322800,PP22032300005,320,8309,362,5958,9335,1
46793,20220325172322800,PP22032300005,320,8309,362,5958,9330,1
46794,20220325172323100,PP22032300005,320,8294,361,5992,9327,1
46795,20220325172323100,PP22032300005,320,8294,361,5992,9328,1
46796,20220325172323300,PP22032300005,320,8307,361,5948,9329,1
46797,20220325172323300,PP22032300005,320,8307,361,5948,9319,1
46798,20220325172323600,PP22032300005,308,7934,366,5948,9310,1
46799,20220325172323600,PP22032300005,308,7934,366,5948,9308,1
46800,20220325172323800,PP22032300005,309,7934,363,5948,9305,1
46801,20220325172323800,PP22032300005,309,7934,363,5948,9300,1
46802,20220325172324000,PP22032300005,308,7934,364,5954,9295,1
46803,20220325172324000,PP22032300005,308,7934,364,5954,9296,1
46804,20220325172324300,PP22032300005,320,8322,359,6064,9290,1
46805,20220325172324300,PP22032300005,320,8322,359,6064,9285,1
46806,20220325172324500,PP22032300005,320,8312,363,6011,9286,1
46807,20220325172324500,PP22032300005,320,8312,363,6011,9279,1
46808,20220325172324800,PP22032300005,320,8320,364,5948,9276,1
46809,20220325172324800,PP22032300005,320,8320,364,5948,9275,1
46810,20220325172325000,PP22032300005,319,8291,363,5980,9270,1
46811,20220325172325000,PP22032300005,319,8291,363,5980,9270,1
46812,20220325172325300,PP22032300005,321,8283,360,5969,9271,1
46813,20220325172325300,PP22032300005,321,8283,360,5969,9276,1
46814,20220325172325500,PP22032300005,320,8310,359,6027,9280,1
46815,20220325172325500,PP22032300005,320,8310,359,6027,9299,1
46816,20220325172325700,PP22032300005,319,8376,358,6045,9300,1
46817,20220325172325700,PP22032300005,319,8376,358,6045,9321,1
46818,20220325172326000,PP22032300005,320,8291,359,5998,9327,1
46819,20220325172326000,PP22032300005,320,8291,359,5998,9270,1
46820,20220325172326200,PP22032300005,320,8291,360,6024,9270,1
46821,20220325172326200,PP22032300005,320,8291,360,6024,9270,1
46822,20220325172326400,PP22032300005,308,7934,359,5990,9270,1
46823,20220325172326400,PP22032300005,308,7934,359,5990,9270,1
46824,20220325172326700,PP22032300005,319,8297,363,5958,9270,1
46825,20220325172326700,PP22032300005,319,8297,363,5958,9270,1
46826,20220325172326900,PP22032300005,320,8277,363,5948,9270,1
46827,20220325172326900,PP22032300005,320,8277,363,5948,9270,1
46828,20220325172327200,PP22032300005,309,7934,361,5990,9270,1
46829,20220325172327200,PP22032300005,309,7934,361,5990,9270,1
46830,20220325172327400,PP22032300005,320,8324,358,6043,9270,1
46831,20220325172327400,PP22032300005,320,8324,358,6043,9270,1
46832,20220325172327700,PP22032300005,308,7945,358,6044,9270,1
46833,20220325172327700,PP22032300005,308,7945,358,6044,9275,1
46834,20220325172327900,PP22032300005,320,8305,359,6001,9285,1
46835,20220325172327900,PP22032300005,320,8305,359,6001,9288,1
46836,20220325172328000,PP22032300005,319,8352,359,6033,9289,1
46837,20220325172328000,PP22032300005,319,8352,359,6033,9288,1
46838,20220325172328200,PP22032300005,320,8316,358,6047,9290,1
46839,20220325172328200,PP22032300005,320,8316,358,6047,9300,1
46840,20220325172328500,PP22032300005,320,8292,363,6005,9301,1
46841,20220325172328500,PP22032300005,320,8292,363,6005,9300,1
46842,20220325172328700,PP22032300005,320,8331,357,6142,9303,1
46843,20220325172328700,PP22032300005,320,8331,357,6142,9317,1
46844,20220325172329000,PP22032300005,321,8261,362,5955,9319,1
46845,20220325172329000,PP22032300005,321,8261,362,5955,9320,1
46846,20220325172329200,PP22032300005,321,8286,361,6025,9324,1
46847,20220325172329200,PP22032300005,321,8286,361,6025,9333,1
46848,20220325172329500,PP22032300005,321,8290,357,6032,9335,1
46849,20220325172329500,PP22032300005,321,8290,357,6032,9330,1
46850,20220325172329700,PP22032300005,320,8308,357,6114,9327,1
46851,20220325172329700,PP22032300005,320,8308,357,6114,9328,1
46852,20220325172329900,PP22032300005,320,8300,362,6049,9329,1
46853,20220325172329900,PP22032300005,320,8300,362,6049,9319,1
46854,20220325172330200,PP22032300005,321,8285,361,5983,9310,1
46855,20220325172330200,PP22032300005,321,8285,361,5983,9308,1
46856,20220325172330400,PP22032300005,320,8326,363,5948,9305,1
46857,20220325172330400,PP22032300005,320,8326,363,5948,9300,1
46858,20220325172330600,PP22032300005,321,8268,360,6015,9295,1
46859,20220325172330600,PP22032300005,321,8268,360,6015,9296,1
46860,20220325172330900,PP22032300005,321,8265,361,5975,9290,1
46861,20220325172330900,PP22032300005,321,8265,361,5975,9285,1
46862,20220325172331100,PP22032300005,308,7941,358,6083,9286,1
46863,20220325172331100,PP22032300005,308,7941,358,6083,9279,1
46864,20220325172331400,PP22032300005,308,8085,362,5948,9276,1
46865,20220325172331400,PP22032300005,308,8085,362,5948,9275,1
46866,20220325172331600,PP22032300005,320,8284,359,6005,9270,1
46867,20220325172331600,PP22032300005,320,8284,359,6005,9270,1
46868,20220325172331900,PP22032300005,320,8293,362,5965,9271,1
46869,20220325172331900,PP22032300005,320,8293,362,5965,9276,1
46870,20220325172332100,PP22032300005,308,7934,361,5969,9280,1
46871,20220325172332100,PP22032300005,308,7934,361,5969,9299,1
46872,20220325172332300,PP22032300005,320,8314,359,6029,9300,1
46873,20220325172332300,PP22032300005,320,8314,359,6029,9321,1
46874,20220325172332600,PP22032300005,308,7934,362,6008,9327,1
46875,20220325172332600,PP22032300005,308,7934,362,6008,9270,1
46876,20220325172332800,PP22032300005,308,7934,359,6027,9270,1
46877,20220325172332800,PP22032300005,308,7934,359,6027,9270,1
46878,20220325172333100,PP22032300005,321,8276,362,5948,9270,1
46879,20220325172333100,PP22032300005,321,8276,362,5948,9270,1
46880,20220325172333300,PP22032300005,319,8326,361,5983,9270,1
46881,20220325172333300,PP22032300005,319,8326,361,5983,9275,1
46882,20220325172333400,PP22032300005,319,8349,357,6005,9285,1
46883,20220325172333400,PP22032300005,319,8349,357,6005,9288,1
46884,20220325172333700,PP22032300005,321,8289,360,5984,9289,1
46885,20220325172333700,PP22032300005,321,8289,360,5984,9288,1
46886,20220325172333900,PP22032300005,320,8305,361,5995,9290,1
46887,20220325172333900,PP22032300005,320,8305,361,5995,9300,1
46888,20220325172334100,PP22032300005,321,8300,360,6049,9301,1
46889,20220325172334100,PP22032300005,321,8300,360,6049,9300,1
46890,20220325172334400,PP22032300005,320,8310,359,6031,9303,1
46891,20220325172334400,PP22032300005,320,8310,359,6031,9317,1
46892,20220325172334600,PP22032300005,320,8305,361,5996,9319,1
46893,20220325172334600,PP22032300005,320,8305,361,5996,9320,1
46894,20220325172334900,PP22032300005,308,7943,359,6022,9324,1
46895,20220325172334900,PP22032300005,308,7943,359,6022,9333,1
46896,20220325172335100,PP22032300005,308,7984,359,6043,9335,1
46897,20220325172335100,PP22032300005,308,7984,359,6043,9330,1
46898,20220325172335300,PP22032300005,320,8293,359,6089,9327,1
46899,20220325172335300,PP22032300005,320,8293,359,6089,9328,1
46900,20220325172335600,PP22032300005,320,8298,361,5948,9329,1
46901,20220325172335600,PP22032300005,320,8298,361,5948,9319,1
46902,20220325172335800,PP22032300005,308,7934,359,6014,9310,1
46903,20220325172335800,PP22032300005,308,7934,359,6014,9308,1
46904,20220325172336000,PP22032300005,320,8311,357,6067,9305,1
